,file_id,sarcasm,text,label,emotion,id,duration,mfccs,spectral_centroid,spectral_bandwidth,pitch,energy,loudness
68,45340,0,i wonder what this is about,0,disgust,69,2.1688125,"[-543.1014404296875, 106.81207275390625, 33.965335845947266, 33.592926025390625, 10.079850196838379, -4.148487567901611, -10.155189514160156, -0.38378459215164185, 8.337271690368652, 0.09336387366056442, -3.9501357078552246, -2.630242109298706, 1.5248150825500488]",1525.3372085415588,1510.4809343341458,1025.0771,3.16804844805227e-05,0.0048047816
69,50614,0,it's eleven oclock,0,disgust,70,2.602625,"[-567.1207885742188, 90.99911499023438, 32.28296661376953, 29.539348602294922, 12.225868225097656, 8.558364868164062, 4.088253974914551, -0.6052601337432861, 0.7114627957344055, -0.1902836114168167, -6.09084939956665, -2.5703392028808594, -3.499479055404663]",1236.4602727548772,1450.5936988995759,1030.2567,0.00012638974124488337,0.007224219
70,50946,0,I think I've seen this before,0,disgust,71,2.5025,"[-551.753173828125, 97.65530395507812, 23.83063507080078, 33.795433044433594, 18.201032638549805, 5.732268333435059, 4.85412073135376, -3.043458938598633, 3.630960702896118, -3.2370808124542236, -6.232390403747559, -2.4834227561950684, -9.985358238220215]",1562.195832320153,1340.0357675774042,1678.7285,9.491234630733341e-05,0.007317224
71,50219,0,Don't forget a jacket,0,disgust,72,2.3023125,"[-598.16845703125, 97.40896606445312, 55.28472900390625, 44.66880798339844, 26.47211265563965, 2.690086841583252, 0.4278026223182678, 2.0778610706329346, -3.2891170978546143, -0.22616927325725555, -4.335672855377197, -1.8836034536361694, -4.573170185089111]",1319.6622507722868,1547.390938422839,1439.1248,1.9642632452307745e-05,0.0033887024
72,49047,0,we'll stop i a couple of mintues,0,disgust,73,2.8361875,"[-511.3480224609375, 69.29479217529297, 25.674991607666016, 29.998458862304688, 2.858206033706665, 3.8079397678375244, 3.2346668243408203, -4.729824542999268, -1.872590184211731, -1.3348921537399292, 0.1599094569683075, -1.221002459526062, -3.7615106105804443]",1983.558085143873,1292.272448935993,1270.0485,0.0001910683414110619,0.009599019
73,40755,0,we'll stop i a couple of mintues,0,disgust,74,2.602625,"[-501.339599609375, 76.68608856201172, 32.60792922973633, 28.826330184936523, -5.791376113891602, -9.551621437072754, -3.27439022064209, -1.7318791151046753, -0.1995747983455658, -0.9631814956665039, 1.038805365562439, 2.5920050144195557, -5.262791156768799]",1713.4703239453304,1160.1989860197648,1222.375,0.001124614563325395,0.018075991
74,49408,0,it's eleven oclock,0,disgust,75,2.6693125,"[-595.3577270507812, 102.16741943359375, 31.84524154663086, 40.29114532470703, 18.173803329467773, 16.472408294677734, -1.9992376565933228, -2.945159673690796, 2.912968158721924, 2.737461566925049, -7.452120780944824, -7.399244785308838, 2.5035557746887207]",1233.5186879599823,1433.697042667643,985.05774,2.7942061270739463e-05,0.0038563819
75,43171,0,I think I have a doctor's appointment,0,disgust,76,3.1698125,"[-582.0927734375, 60.09988784790039, 28.123435974121094, 42.465946197509766, 19.799283981323242, -1.4148772954940796, 0.7462232708930969, 3.6583917140960693, 4.6533122062683105, 2.3029115200042725, -3.7507107257843018, -4.67922830581665, -4.688815116882324]",1734.1297350025895,1461.5577928123364,1436.1146,0.00016003212375092927,0.0067370683
76,46210,0,I think I have a doctor's appointment,0,disgust,77,2.56925,"[-590.5550537109375, 69.16341400146484, 40.3397216796875, 51.4239501953125, 22.33729362487793, -0.9195277690887451, -1.6146360635757446, 4.42488431930542, 3.608036756515503, 0.6043457984924316, -3.432574987411499, 1.9688915014266968, -4.983648300170898]",1396.0735500822968,1707.3990045660598,1020.3846,0.00022151273686771926,0.006774957
77,50592,0,it's eleven oclock,0,disgust,78,3.970625,"[-471.3186950683594, 48.795021057128906, 8.486617088317871, -0.14611303806304932, -4.879342079162598, -3.623232364654541, 1.983878254890442, 1.7412316799163818, -6.401119709014893, 2.351511001586914, 2.6129186153411865, -0.994820773601532, -4.978846073150635]",1396.1954208846448,1581.2200623744534,1153.9137,0.0016657775994193811,0.022993067
78,10829,0, I can't believe it.,0,disgust,79,2.090861678004535,"[-578.3758544921875, 99.03702545166016, -4.345922946929932, 32.28097915649414, 7.747821807861328, 6.514810085296631, -6.926828861236572, -7.64012336730957, -8.174448013305664, -8.99167251586914, -0.3723715543746948, -3.5617446899414062, 0.40341809391975403]",3007.169327653184,2910.9591301603587,1646.1338,0.00018676450756819786,0.009039629
79,41140,0,i wonder what this is about,0,disgust,80,2.6359375,"[-625.9164428710938, 95.3728256225586, 50.12977600097656, 38.62329864501953, 21.439939498901367, 12.809211730957031, 0.3883041441440582, -3.052614212036133, 0.40997058153152466, 2.3263399600982666, -2.775991439819336, -8.859647750854492, -4.402649879455566]",1267.1691367557517,1808.512815600521,593.1331,3.336538135051444e-05,0.0038038546
80,7934,0,No! no way,0,disgust,81,2.13,"[-556.6624755859375, 107.44446563720703, -2.449256658554077, 37.7799186706543, -6.188137531280518, -0.04230200871825218, -4.865583896636963, -2.438990592956543, -8.287026405334473, -21.593360900878906, -3.6627814769744873, 2.3982160091400146, -1.974993109703064]",2615.994072430775,2798.0290579099537,1447.4161,0.0002654072993007233,0.011657979
81,45901,0,Don't forget a jacket,0,disgust,82,2.1354375,"[-523.0496215820312, 62.179656982421875, 38.82586669921875, 45.98957824707031, 22.55072021484375, 1.9039064645767212, 5.157224655151367, 2.5089597702026367, -0.7711234092712402, -3.33760666847229, -5.982508659362793, -4.138083457946777, -6.572837829589844]",1353.2646971136066,1572.3768604164347,1268.4376,0.00020749460012056475,0.010023279
82,47058,0,it's eleven oclock,0,disgust,83,2.8361875,"[-422.2433776855469, 48.42951202392578, 1.9225279092788696, 9.850114822387695, 0.18567834794521332, -3.8060226440429688, -3.1199660301208496, -11.085658073425293, -5.772172451019287, 8.749491691589355, 1.3946951627731323, -3.7815918922424316, -2.169461250305176]",1464.4298081756888,1648.390589004795,1165.4136,0.004798055086547983,0.039899744
83,40997,0,it's eleven oclock,0,disgust,84,2.3023125,"[-560.312255859375, 86.02615356445312, 27.543140411376953, 17.552785873413086, 25.635536193847656, 16.77975845336914, 10.04257583618164, 0.8198554515838623, 0.14561578631401062, 9.333291053771973, -3.8455190658569336, -5.420421123504639, -9.733011245727539]",1550.3316191018546,1587.5257647108624,985.2572,5.797184286752612e-05,0.005156696
84,43426,0,maybe tomorrow it will be cold,0,disgust,85,2.6693125,"[-539.4310913085938, 86.42408752441406, 36.834529876708984, 31.022409439086914, 2.5407838821411133, 1.2564363479614258, 3.4777581691741943, -5.687375068664551, -4.7897162437438965, 0.3479553759098053, -4.493477821350098, 3.2791857719421387, -2.7186408042907715]",1327.110616914352,1299.9836570638788,1032.7692,0.0004301766287024727,0.012433289
85,46133,0,I'm on my way to the meeting,0,disgust,86,2.6359375,"[-612.2094116210938, 85.41642761230469, 38.4520378112793, 62.84428024291992, 26.552087783813477, 0.7589280605316162, 2.017557382583618, -0.4485432207584381, -1.4389550685882568, 2.7852301597595215, -5.330281734466553, -6.048234462738037, -5.014405250549316]",1463.460979000688,1570.819234008376,1125.3634,6.401268914386091e-05,0.004873161
86,22601,0,ugh classy,0,disgust,87,1.82,"[-697.0916748046875, 44.280155181884766, -16.480266571044922, 22.114212036132812, 1.731227993965149, -0.08170819282531738, -6.036304473876953, -2.4747862815856934, -4.060105800628662, -9.15430736541748, -5.650512218475342, -5.065764904022217, -3.4727840423583984]",6458.06861178856,4341.857108967484,2111.3616,0.00012767034198275914,0.0054446026
87,754,0,oh sure go with the sissy,0,disgust,88,2.82,"[-590.3096313476562, 94.80894470214844, -6.690721035003662, 36.3773193359375, 7.012741565704346, 1.5428369045257568, -8.788705825805664, 4.81396484375, -4.7649102210998535, -12.23639965057373, -9.508509635925293, -9.756529808044434, -8.59991455078125]",3586.7181498004766,2872.233931067219,1658.164,0.0003494313246293457,0.01230677
88,11630,0,"will you grow up? I'm not talking about sexy stuff. but like, when i'm cooking naked",0,disgust,89,5.6899773242630385,"[-638.416259765625, 93.13102722167969, -4.154376029968262, 6.288140773773193, 9.113828659057617, 1.2287648916244507, -9.016863822937012, -6.932744979858398, -2.148427963256836, -5.445615768432617, -6.1146368980407715, -4.567921161651611, 0.36953598260879517]",3625.3324313624257,3114.27518615272,1621.1061,0.0001542030803434993,0.007963034
89,49017,0,Don't forget a jacket,0,disgust,90,3.2365625,"[-339.460693359375, 88.74729919433594, 26.00229263305664, 36.0511360168457, -0.8062236309051514, -3.1919944286346436, -1.0954174995422363, -11.180546760559082, 3.966536283493042, -0.09709097445011139, -1.6591589450836182, 2.479949474334717, -1.28468918800354]",1733.020205463054,1931.1834861045597,1159.7725,0.00021983138656505715,0.012362635
90,51712,0,The surface is slick,0,disgust,91,3.1364375,"[-616.21923828125, 60.69428634643555, 47.546424865722656, 40.88142395019531, 24.98682403564453, 13.379823684692383, 10.227090835571289, -0.6899777054786682, 2.526881694793701, -0.7079341411590576, -3.231038808822632, 1.4979839324951172, -7.1295247077941895]",1535.311610488831,1450.3388264852372,915.83466,0.00010388584911183077,0.0058217747
91,48714,0,the airplane is almost full!,0,disgust,92,3.103125,"[-504.3704528808594, 59.99686813354492, 29.045774459838867, 25.694076538085938, -3.7414560317993164, 1.9213671684265137, 1.7654579877853394, -5.908203125, -2.2351388931274414, -3.7640380859375, 0.19526086747646332, 0.8154230713844299, -3.6731033325195312]",1895.2174573913346,1487.5233367889073,1568.0321,0.0010360033970705093,0.014935351
92,51674,0,it's eleven oclock,0,disgust,93,2.2021875,"[-538.436279296875, 90.68194580078125, 27.691686630249023, 22.856388092041016, 15.586760520935059, 12.978116035461426, 1.7496678829193115, 1.636075496673584, 0.46104884147644043, -1.2255885601043701, 4.769364833831787, -3.620448112487793, -8.16845703125]",1316.4704402753182,1525.7898136396336,980.87915,0.00021045655583056452,0.008749276
93,47384,0,I think I have a doctor's appointment,0,disgust,94,2.602625,"[-597.4423828125, 83.26124572753906, 39.40896987915039, 33.58301544189453, 18.87053871154785, 6.359543800354004, 2.6034860610961914, 4.220477104187012, 11.706534385681152, -0.8532503843307495, 0.3314584493637085, -3.4628868103027344, -5.615024566650391]",1533.7548296645862,1754.4126722476904,969.8822,8.535061072194779e-05,0.0052905986
94,226,0,you have no idea how loud they are,0,disgust,95,2.07,"[-594.2250366210938, 156.607177734375, -12.892715454101562, 8.83505916595459, -2.576572895050049, 4.351711273193359, -9.903186798095703, -14.985002517700195, -6.041577339172363, -12.043503761291504, -6.6900458335876465, -3.536644697189331, -4.085615634918213]",1797.4085533868645,2117.0013464584595,1333.0985,8.686395840479408e-05,0.007471007
95,5308,0,I'm sorry what the hell is that,0,disgust,96,2.36,"[-598.1358642578125, 126.98336029052734, -29.128210067749023, 12.34445858001709, -11.387666702270508, -3.75166654586792, -9.836017608642578, -6.285842418670654, -8.394462585449219, -11.116390228271484, -3.0249900817871094, 1.120337963104248, 2.7561957836151123]",3247.2142480691473,2869.142836284848,1523.7305,6.003642623762379e-05,0.0057507986
96,18238,0,you're disgusting!,0,disgust,97,1.33,"[-587.9562377929688, 84.38544464111328, -26.988967895507812, 28.928016662597656, 5.803532123565674, 11.725059509277344, -2.637587070465088, -8.607331275939941, -0.7497372031211853, -3.6519343852996826, 3.367072105407715, -7.375234127044678, -6.949195861816406]",3669.727502370313,2598.103321730232,1903.5513,0.0002402966441948485,0.010586695
97,24512,0,"I don't care Rach. Look, I'm just so tired of being the guy who knows all the secrets and can't tell anyone!",0,disgust,98,6.78,"[-619.27978515625, 84.81919860839844, -31.05847930908203, 30.61806297302246, -6.349191188812256, -16.425363540649414, -10.083160400390625, -14.745210647583008, -8.064178466796875, -11.254417419433594, -8.14465618133545, -7.0689544677734375, -4.722769737243652]",3080.106743280036,2450.4371945116586,1905.7588,0.00013674463244753754,0.009083186
98,5808,0,I'm sorry what the hell is that,0,disgust,99,2.36,"[-598.1358642578125, 126.98336029052734, -29.128210067749023, 12.34445858001709, -11.387666702270508, -3.75166654586792, -9.836017608642578, -6.285842418670654, -8.394462585449219, -11.116390228271484, -3.0249900817871094, 1.120337963104248, 2.7561957836151123]",3247.2142480691473,2869.142836284848,1523.7305,6.003642623762379e-05,0.0057507986
99,2590,0,ughh,0,disgust,100,1.93,"[-657.8139038085938, 61.210411071777344, -14.895406723022461, 35.85211181640625, -9.128769874572754, 9.821982383728027, 2.8418498039245605, 11.18681812286377, 7.154892444610596, 3.9519598484039307, 5.069958209991455, 6.103320598602295, 11.431143760681152]",4561.847670445915,4038.67503597813,2030.8827,2.4647147033088317e-05,0.0029616917
100,15251,0,okay get a room,0,disgust,101,2.19,"[-506.3201904296875, 111.30001831054688, -40.61353302001953, 22.952163696289062, -0.6104933023452759, 16.052946090698242, -7.755148887634277, 5.062405586242676, -5.1927103996276855, -1.7474578619003296, 0.7059802412986755, -3.4355201721191406, 3.257255792617798]",3166.68220025254,2609.320018094121,1779.5925,0.00028864761858274097,0.012862722
101,21857,0,"no no you're right, it is a rediculous name",0,disgust,102,3.02,"[-584.6093139648438, 79.292236328125, -8.814678192138672, 16.047740936279297, 6.3175883293151855, 4.928094387054443, -2.4341418743133545, 0.38130590319633484, -4.914694786071777, -12.5001859664917, -5.961405277252197, -0.8791984915733337, -5.413924217224121]",3673.1983339557623,3389.1185025584946,1770.5426,0.0002045313402681648,0.008754571
102,39481,0,i wonder what this is about,0,disgust,103,2.1354375,"[-592.873779296875, 102.81571197509766, 40.75693893432617, 51.25518035888672, 21.111064910888672, 11.827607154846191, 1.2970192432403564, 0.5223607420921326, 1.1206289529800415, 0.9475943446159363, -9.965327262878418, -5.022387981414795, -2.308183193206787]",984.0795403444943,1300.8062210155506,738.02484,5.708133786716987e-05,0.005262893
103,39706,0,the surface is slick,0,disgust,104,2.6693125,"[-544.9382934570312, 50.16850280761719, 37.29059600830078, 41.868648529052734, 16.93720817565918, 4.415314674377441, 2.5735294818878174, -0.5422371625900269, 4.561485767364502, -1.0588213205337524, -3.9186007976531982, 0.7738649249076843, -4.193780899047852]",2108.711424831417,1505.7422283650424,1425.3347,0.00012808573567269125,0.007587922
104,48670,0,it's eleven oclock,0,disgust,105,2.602625,"[-635.9946899414062, 74.47653198242188, 47.6567497253418, 39.8231315612793, 28.236459732055664, 17.75349998474121, 11.419588088989258, 0.464279443025589, -1.2525722980499268, -0.2736697494983673, -4.666337013244629, -7.8483052253723145, -8.467266082763672]",1466.5551049915382,1714.4476347055347,1243.7666,5.965877304124784e-05,0.004110254
105,40328,0,it's eleven oclock,0,disgust,106,3.036375,"[-632.7540283203125, 75.90828704833984, 30.611581802368164, 24.145946502685547, 21.554113388061523, 21.163898468017578, 5.50438928604126, 4.838561534881592, 4.312672138214111, 4.89728307723999, 0.6950334906578064, -2.97186017036438, -5.316009044647217]",1258.9236227409324,1661.9997261842584,1028.7866,7.655434971421848e-05,0.0045316312
